layers	Ralstonia	Shewanella	Unknown_t_class_Coriobacteriia	Unknown_t_order_Vi1virus	Unknown_t_phylum_Firmicutes	Moraxella	Bifidobacterium	Mycobacterium	Unknown_t_order_Alteromonadales	Enterobacter	Hymenobacter	Unknown_t_family_Streptococcaceae	Leuconostoc	Aggregatibacter	Fibrobacter	Oxalobacter	Alcanivorax	Eubacterium	Unknown_t_family_Burkholderiaceae	Unknown_t_family_Xanthomonadaceae	Buchnera	Desulfovibrio	Megasphaera	Unknown_t_order_Enterobacterales	Eggerthella	Vibrio	Faecalibacterium	Staphylococcus	Photobacterium	Proteus	Myroides	Rothia	Unknown_t_order_Selenomonadales	Acidovorax	Fusobacterium	Unknown_t_family_Spirochaetaceae	Lachnoclostridium	Yersinia	Haemophilus	Edwardsiella	Campylobacter	Bacillus	Unknown_t_order_T4virus	Prevotella	Pelosinus	Unknown_t_family_Tannerellaceae	Elizabethkingia	Burkholderia	Rhizobium	Corynebacterium	Weissella	Unknown_t_family_Micavibrio_aeruginosavorus	Unknown_t_family_Selenomonadaceae	Arthrobacter	Unknown_t_family_Peptostreptococcaceae	Achromobacter	Unknown_t_class_Clostridia	Chryseobacterium	Psychrobacter	Escherichia	Porphyromonas	Unknown_t_phylum_Actinobacteria	Gardnerella	Methanobrevibacter	Unknown_t_order_Cc31virus	Photorhabdus	Mannheimia	Providencia	Raoultella	Bibersteinia	Tannerella	Treponema	Enterococcus	Unknown_t_order_Burkholderiales	Anaeromyxobacter	Streptococcus	Idiomarina	Klebsiella	Ruminococcus	Unknown_t_class_Betaproteobacteria	Xanthomonas	Unknown_t_family_Ruminococcaceae	Unknown_t_order_Kp34virus	Cutibacterium	Listeria	Unknown_t_family_Lachnospiraceae	Pluralibacter	Lactobacillus	Serratia	Stenotrophomonas	Dehalobacter	Blautia	Unknown_t_order_K1gvirus	Veillonella	Unknown_t_family_Moraxellaceae	Marinobacter	Unknown_t_phylum_Caudovirales	Acidaminococcus	Unknown_t_family_Enterobacteriaceae	Unknown_t_class_Gammaproteobacteria	Unknown_t_family_Pasteurellaceae	Unknown_t_family_Rhodobacteraceae	Unknown_t_family_Bacillaceae	Erysipelothrix	Francisella	Rhodococcus	Mesorhizobium	Unknown_t_order_Kp15virus	Pseudoalteromonas	Riemerella	Plesiomonas_shigelloides	Deinococcus	Flavobacterium	Kosakonia	Unknown_t_family_Hymenobacteraceae	Aeromonas	Alteromonas	Unknown_t_order_Lactobacillales	Unknown_t_class_Bacteroidia	Paenibacillus	Acinetobacter	Pantoea	Piscirickettsia	Unknown_t_order_Clostridiales	Ethanoligenens	Neisseria	Unknown_t_family_Erysipelotrichaceae	Unknown_t_order_Rhizobiales	Pseudomonas	Bacteroides	Alicycliphilus	Unknown_t_family_Flavobacteriaceae	Unknown_t_family_Clostridiaceae	Solibacillus	Unknown_t_phylum_Proteobacteria	Unknown_t_order_Jd18virus	Pasteurella	Selenomonas	Unknown_t_class_Bacilli	Unknown_t_phylum_Bacteroidetes	Unknown_t_order_Bacteroidales	Unknown_t_order_Micrococcales	Candidatus_Moranella	Microbacterium	Unknown_t_domain_Bacteria	Clostridioides	Unknown_t_phylum_Tenericutes	Clostridium	Streptomyces	Unknown_t_class_Alphaproteobacteria	Thalassolituus	Unknown_t_phylum_Cyanobacteria	Unknown_t_order_V5virus	Ruminiclostridium	Unknown_t_family_Vibrionaceae	Acetobacter	Bordetella	Unknown_t_order_Sp6virus	Methylophaga	Lactococcus	Unknown_t_family_Oceanospirillaceae	Unknown_t_class_Siphoviridae	Unknown_t_family_Comamonadaceae	Butyrivibrio	Parabacteroides	Citrobacter	Unknown_t_phylum_Verrucomicrobia	Mycoplasma	Halomonas	Actinobacillus	Unknown_t_class_Myoviridae	Rickettsia	Unknown_t_order_Felixo1virus	Helicobacter	Lysobacter	Arcobacter	Odoribacter	Unknown_t_class_Actinobacteria	Akkermansia	Desulfotomaculum	Capnocytophaga	Unknown_t_family_Eggerthellaceae	Unknown_t_order_Bacillales	Salmonella	Unknown_t_class_Negativicutes	Cronobacter	Unknown_t_family_Aeromonadaceae	Unknown_t_order_Myxococcales	Brachyspira	Unknown_t_order_Kp36virus
USA0120	0	0	0	0	0	0	14893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15107	0	0	0	0	0	4396324	0	0	0	0	0	0	0	0	0	9954	697392	0	0	0	17365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978453	0	0	0	0	0	0	0	0	0	0	0	282208	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0124	0	0	0	0	12270	0	118140	0	0	51037	0	0	0	0	0	0	0	2564	0	0	0	0	0	4681	0	0	215920	0	0	0	0	0	0	0	0	0	4401	0	0	0	22105	0	0	14822	0	0	0	2529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4453	0	0	6506	0	143133	0	0	0	0	0	0	0	23453	0	0	0	0	0	2843	0	3430	0	0	0	0	13479	3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87340	0	0	0	0	2420	880046	0	0	0	0	5548	0	0	0	0	23330	186310	0	0	0	30707	17568	0	4344	0	2711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204285	0	0	0	0	0	0	0	0	0	0	0	227542	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0125	0	0	0	0	13949	0	25052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154394	0	0	0	0	0	0	0	0	0	3119	0	0	0	10232	0	0	71275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65170	0	0	0	0	0	0	0	0	0	0	3218	0	2772	0	0	5164	0	0	0	0	0	0	0	0	0	16884	0	0	0	0	0	0	0	0	0	0	0	0	22380	2855	0	0	0	0	0	0	0	0	0	0	0	2767	0	0	0	0	0	0	0	0	0	0	0	97254	0	0	0	0	3954	972932	0	0	0	0	9472	0	0	0	0	27214	278445	0	0	0	40548	11070	0	6058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444995	0	0	0	0	0	0	0	0	0	0	0	31726	5199	233825	0	0	0	0	0	0	0	0	0	0	0
USA0127	0	0	0	0	24321	0	21093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118151	4016	0	0	0	0	0	0	0	0	3804	0	0	0	5006	6159	0	39470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5347	0	0	0	0	0	0	0	0	0	0	0	3621	0	0	11220	0	0	0	0	0	0	0	0	0	23295	0	3026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89410	0	0	0	0	3301	1021289	0	0	0	0	6053	0	0	0	0	49638	708608	0	0	0	47568	11583	0	27355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112819	0	0	0	0	0	0	0	0	0	0	0	380123	0	55456	0	0	0	0	0	0	0	0	0	0	0
USA0129	0	0	0	0	12772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54048	0	0	0	0	0	10860245	0	0	0	0	0	0	0	0	0	42880	266870	0	0	0	18463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765403	0	0	0	0	0	0	0	0	0	0	0	103283	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0130	0	0	0	0	20568	0	89084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120103	0	0	0	0	0	0	0	0	0	4163	0	0	0	10622	0	0	12572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4329	0	3929	0	0	18463	0	0	0	0	0	0	0	0	0	17238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3788	0	0	0	0	0	91253	0	0	0	0	0	2390536	0	0	0	0	6567	0	0	0	0	26068	265309	0	0	0	44533	16270	0	7531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109932	0	0	0	0	0	0	0	0	0	0	0	273528	0	5006	0	0	0	0	0	0	0	0	0	0	0
USA0131	0	0	0	0	15413	0	23261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9109	0	0	0	0	0	0	0	0	0	0	0	0	8717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47813	0	0	0	0	0	4708592	0	0	0	0	0	0	0	0	0	35517	370889	0	0	0	22904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469829	0	0	0	0	0	0	0	0	0	0	0	374039	0	125105	0	0	0	0	0	0	0	0	0	0	0
USA0132	0	0	0	0	29156	0	8314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28998	0	0	0	0	0	0	0	0	0	0	0	0	0	9831	0	0	13909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10131	0	0	9007	0	0	0	0	0	0	0	0	0	13346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49278	0	0	0	0	0	5224157	0	0	0	0	0	0	0	0	0	64516	434371	0	0	0	42999	7257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6642	0	0	0	0	0	0	0	0	0	0	0	129140	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0133	0	0	0	0	7525	0	11113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5300	0	0	0	132134	0	0	0	0	0	0	0	0	0	0	0	0	0	10536	0	0	125306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4024	0	0	0	0	0	0	0	0	0	5794	0	0	0	0	9531	0	0	0	0	0	0	0	0	0	11958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50236	0	0	0	0	0	1848138	0	0	0	0	6750	0	0	0	0	37774	361735	0	0	0	30525	6204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514399	0	0	0	0	0	0	0	0	0	0	0	548325	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0134	0	0	0	0	5874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13926	0	0	0	0	0	1118534	0	0	0	0	3534	0	0	0	0	74211	778514	0	0	0	13617	13655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128009	0	0	0	0	0	0	0	0	0	0	0	58299	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0136	0	0	0	0	12680	0	10625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6663	0	0	0	0	0	0	0	0	0	9965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37452	0	0	0	0	0	3762889	0	0	0	0	5491	0	0	0	0	52985	928215	0	0	0	29473	7699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26897	0	0	0	0	0	0	0	0	0	0	0	446929	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0138	0	0	0	0	0	0	16409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25376	0	0	0	0	0	13635844	0	0	0	0	0	0	0	0	0	15314	673746	0	0	0	18284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674414	0	0	0	0	0	0	0	0	0	0	0	68320	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0139	0	0	0	0	4953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13177	0	0	0	0	0	3567018	0	0	0	0	0	0	0	0	0	17779	281633	0	0	0	15366	7265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167755	0	0	0	0	0	0	0	0	0	0	0	99905	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17168473	0	0	0	0	0	0	0	0	0	33681	374033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52226	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0142	0	0	0	0	0	0	31318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19185	0	0	0	0	0	6150432	0	0	0	0	9105	0	0	0	0	78879	502805	0	0	0	33017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216381	0	0	0	0	0	0	0	0	0	0	0	1144744	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0143	0	0	0	0	4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5130	29454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11293	0	0	0	0	0	3744699	0	0	0	0	0	0	0	0	0	23213	168517	0	0	0	8460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61160	0	0	0	0	0	0	0	0	0	0	0	82116	0	133105	0	0	0	0	0	0	0	0	0	0	0
USA0146	0	0	0	0	24660	0	58658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239442	0	0	0	0	0	0	0	0	0	0	0	0	0	9345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141551	0	0	0	0	0	0	0	0	0	0	0	0	6677	0	0	0	0	0	0	0	0	0	0	0	0	24926	0	0	0	0	0	0	0	0	0	0	0	0	34846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6447	0	0	0	0	0	157625	0	0	0	0	6014	3405837	0	0	0	0	11193	0	0	0	0	24222	288328	0	0	0	68323	40660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18470	0	0	0	0	0	0	0	0	0	0	0	224142	6496	438516	0	0	0	0	0	0	0	0	0	0	0
USA0147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15294	0	0	0	0	0	9461594	0	0	0	0	0	0	0	0	0	87380	501439	0	0	0	20498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816353	0	0	0	0	0	0	0	0	0	0	0	367405	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0148	0	0	0	0	0	0	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5047	0	0	0	0	0	735470	0	0	0	0	0	0	0	0	0	2413	165848	0	0	0	4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246595	0	0	0	0	0	0	0	0	0	0	0	123267	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0149	0	0	0	0	30130	0	8816	0	0	0	0	0	0	0	0	11017	0	0	0	0	0	0	0	0	0	0	71821	0	0	0	0	0	0	0	0	0	0	0	0	0	16536	0	0	20310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11314	0	0	0	0	0	0	0	0	0	26504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137137	0	0	0	0	0	5773318	0	8009	0	0	0	0	0	0	0	65722	498382	0	0	0	60175	23435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424529	0	0	0	0	0	0	0	0	0	0	0	588495	0	104904	0	0	0	0	0	0	0	0	0	0	0
USA0150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14044348	0	0	0	0	0	0	0	0	0	25354	311253	0	0	0	32639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608256	0	0	0	0	0	0	0	0	0	0	0	59655	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0151	0	0	0	0	13979	0	14197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36962	0	0	0	0	0	5221045	0	0	0	0	8423	0	0	0	0	82779	682153	0	0	0	26518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783121	0	0	0	0	0	0	0	0	0	0	0	1274008	0	64868	0	0	0	0	0	0	0	0	0	0	0
